Cust_ID,Age,Customer_Segment
CC88695,49,Platinum
CC47671,47,Platinum
CC40090,20,Platinum
CC16557,22,Platinum
CC54354,47,Platinum
CC63864,43,Platinum
CC70915,40,Platinum
CC48068,45,Platinum
CC97746,47,Platinum
CC60484,46,Platinum
CC81662,49,Platinum
CC71174,42,Platinum
CC14533,24,Platinum
CC38475,25,Platinum
CC85196,41,Platinum
CC65827,26,Platinum
CC65441,46,Platinum
CC39204,20,Platinum
CC71365,39,Platinum
CC24862,47,Platinum
CC41153,46,Platinum
CC38912,47,Platinum
CC32507,22,Platinum
CC43327,23,Platinum
CC89908,34,Platinum
CC56879,30,Platinum
CC22976,29,Platinum
CC85900,37,Platinum
CC83018,24,Platinum
CC61871,26,Platinum
CC38061,30,Platinum
CC67585,37,Platinum
CC51429,44,Platinum
CC70644,50,Platinum
CC33554,48,Platinum
CC69968,49,Platinum
CC82705,26,Platinum
CC98498,37,Platinum
CC49254,20,Platinum
CC14659,21,Platinum
CC83895,24,Platinum
CC30633,36,Platinum
CC92697,48,Platinum
CC76793,27,Platinum
CC34474,34,Platinum
CC25710,23,Platinum
CC93394,35,Platinum
CC89629,36,Platinum
CC56949,24,Platinum
CC70902,47,Platinum
CC13441,47,Platinum
CC72769,40,Platinum
CC79378,37,Platinum
CC99934,29,Platinum
CC27883,49,Platinum
CC27330,48,Platinum
CC14928,26,Platinum
CC63394,38,Platinum
CC77369,40,Platinum
CC17651,23,Platinum
CC35085,39,Platinum
CC48021,49,Platinum
CC75542,34,Platinum
CC47648,47,Platinum
CC25920,35,Platinum
CC32469,40,Platinum
CC28761,40,Platinum
CC99552,44,Platinum
CC42950,46,Platinum
CC91442,46,Platinum
CC18909,22,Platinum
CC24786,32,Platinum
CC23566,36,Platinum
CC57274,22,Platinum
CC64380,30,Platinum
CC88702,33,Platinum
CC18137,37,Platinum
CC80950,45,Platinum
CC52496,27,Platinum
CC48719,26,Platinum
CC78371,47,Platinum
CC13923,40,Platinum
CC84321,30,Platinum
CC22337,35,Platinum
CC21111,43,Platinum
CC47681,24,Platinum
CC50032,29,Platinum
CC97984,23,Platinum
CC38621,41,Platinum
CC98217,32,Platinum
CC70761,23,Platinum
CC24028,38,Platinum
CC43922,20,Platinum
CC57029,38,Platinum
CC91183,48,Platinum
CC65184,47,Platinum
CC25906,41,Platinum
CC70258,25,Platinum
CC50639,26,Platinum
CC33496,43,Platinum
CC20483,32,Platinum
CC27713,42,Platinum
CC79038,47,Platinum
CC85610,29,Platinum
CC80282,44,Platinum
CC75147,39,Platinum
CC97660,29,Platinum
CC74531,30,Platinum
CC31845,25,Platinum
CC99051,31,Platinum
CC90864,23,Platinum
CC17602,23,Platinum
CC70303,20,Platinum
CC36527,40,Platinum
CC16582,40,Platinum
CC89544,40,Platinum
CC52940,41,Platinum
CC27307,36,Platinum
CC22650,37,Platinum
CC20283,39,Platinum
CC79213,27,Platinum
CC29028,47,Platinum
CC83909,21,Platinum
CC90468,30,Platinum
CC34414,36,Platinum
CC14661,30,Platinum
CC66368,41,Platinum
CC69336,41,Platinum
CC83233,49,Platinum
CC11236,38,Platinum
CC15366,42,Platinum
CC16208,41,Platinum
CC78555,26,Platinum
CC72039,38,Platinum
CC69509,46,Platinum
CC86871,30,Platinum
CC67493,40,Platinum
CC56650,24,Platinum
CC76426,28,Platinum
CC66210,41,Platinum
CC15600,44,Platinum
CC19971,26,Platinum
CC28078,34,Platinum
CC23185,47,Platinum
CC23323,39,Platinum
CC72897,46,Platinum
CC28967,23,Platinum
CC17800,47,Platinum
CC76458,46,Platinum
CC91283,50,Platinum
CC18666,27,Platinum
CC70406,49,Platinum
CC79748,30,Platinum
CC43306,41,Platinum
CC63530,22,Platinum
CC90427,35,Platinum
CC88880,32,Platinum
CC75882,27,Platinum
CC29911,28,Platinum
CC27334,46,Platinum
CC85832,48,Platinum
CC58590,48,Platinum
CC27481,39,Platinum
CC95639,30,Platinum
CC95686,50,Platinum
CC71825,42,Platinum
CC20321,29,Platinum
CC21335,46,Platinum
CC28111,23,Platinum
CC70597,47,Platinum
CC48529,29,Platinum
CC41272,23,Platinum
CC88869,21,Platinum
CC93405,23,Platinum
CC77181,29,Platinum
CC52942,45,Platinum
CC29899,45,Platinum
CC41257,27,Platinum
CC88720,41,Platinum
CC55196,23,Platinum
CC58981,34,Platinum
CC75650,26,Platinum
CC13173,28,Platinum
CC35589,42,Platinum
CC95316,23,Platinum
CC79989,20,Platinum
CC66285,30,Platinum
CC80881,27,Platinum
CC67404,50,Platinum
CC42941,40,Platinum
CC80136,22,Platinum
CC17957,38,Platinum
CC38930,23,Platinum
CC62223,36,Platinum
CC32209,47,Platinum
CC77199,26,Platinum
CC21500,31,Platinum
CC28751,34,Platinum
CC55597,39,Platinum
CC61984,48,Platinum
CC42646,27,Platinum
CC83237,50,Platinum
CC79622,29,Platinum
CC25792,37,Platinum
CC42561,49,Platinum
CC38785,27,Platinum
CC13238,49,Platinum
CC15252,23,Platinum
CC44328,48,Platinum
CC30308,43,Platinum
CC90250,22,Platinum
CC93847,28,Platinum
CC99916,49,Platinum
CC66663,34,Platinum
CC96446,26,Platinum
CC26135,23,Platinum
CC46099,37,Platinum
CC92808,23,Platinum
CC11177,45,Platinum
CC68779,42,Platinum
CC24290,43,Platinum
CC70533,37,Platinum
CC41763,24,Platinum
CC73601,32,Platinum
CC35084,23,Platinum
CC97266,27,Platinum
CC87128,33,Platinum
CC61340,20,Platinum
CC65387,21,Platinum
CC45119,29,Platinum
CC81381,50,Platinum
CC58039,33,Platinum
CC21970,23,Platinum
CC35287,24,Platinum
CC51155,25,Platinum
CC33263,25,Platinum
CC60193,31,Platinum
CC32492,33,Platinum
CC82014,32,Platinum
CC77544,31,Platinum
CC44220,47,Platinum
CC57788,34,Platinum
CC97462,20,Platinum
CC28088,45,Platinum
CC39399,24,Platinum
CC86134,43,Platinum
CC64425,41,Platinum
CC31982,44,Platinum
CC45677,37,Platinum
CC31757,32,Platinum
CC18250,32,Diamond
CC19835,26,Diamond
CC51721,37,Diamond
CC63242,41,Diamond
CC77108,23,Diamond
CC63015,30,Diamond
CC85699,23,Diamond
CC92733,24,Diamond
CC21136,33,Diamond
CC61294,30,Diamond
CC94589,50,Diamond
CC95885,43,Diamond
CC70383,28,Diamond
CC78296,22,Diamond
CC68403,46,Diamond
CC76372,30,Diamond
CC91236,25,Diamond
CC14087,46,Diamond
CC98991,20,Diamond
CC37020,22,Diamond
CC59924,35,Diamond
CC79523,47,Diamond
CC65599,48,Diamond
CC67287,29,Diamond
CC69384,29,Diamond
CC69258,34,Diamond
CC63028,46,Diamond
CC59673,50,Diamond
CC90277,36,Diamond
CC67733,38,Diamond
CC60435,43,Diamond
CC85640,37,Diamond
CC21586,28,Diamond
CC79787,42,Diamond
CC53747,22,Diamond
CC50936,40,Diamond
CC84446,22,Diamond
CC84040,35,Diamond
CC68254,24,Diamond
CC59896,37,Diamond
CC30388,24,Diamond
CC31371,36,Diamond
CC21986,44,Diamond
CC85503,40,Diamond
CC31041,48,Diamond
CC52660,39,Diamond
CC53323,36,Diamond
CC84759,32,Diamond
CC11152,47,Diamond
CC56515,25,Diamond
CC43635,44,Diamond
CC49922,43,Diamond
CC26997,27,Diamond
CC54793,50,Diamond
CC16029,40,Diamond
CC47701,39,Diamond
CC25727,31,Diamond
CC18446,31,Diamond
CC14253,23,Diamond
CC46452,26,Diamond
CC81440,27,Diamond
CC37334,37,Diamond
CC88029,32,Diamond
CC96223,31,Diamond
CC93101,23,Diamond
CC60044,40,Diamond
CC49999,32,Diamond
CC67703,27,Diamond
CC37042,26,Diamond
CC30039,50,Diamond
CC50821,43,Diamond
CC91580,50,Diamond
CC86091,36,Diamond
CC93975,33,Diamond
CC61473,42,Diamond
CC75923,37,Diamond
CC31589,47,Diamond
CC56752,46,Diamond
CC18873,42,Diamond
CC88884,36,Diamond
CC34809,35,Diamond
CC11887,27,Diamond
CC89275,23,Diamond
CC80532,22,Diamond
CC36120,42,Diamond
CC79965,25,Diamond
CC69866,40,Diamond
CC21905,31,Diamond
CC44761,31,Diamond
CC61197,40,Diamond
CC50262,33,Diamond
CC48798,45,Diamond
CC27478,21,Diamond
CC76819,36,Diamond
CC88606,50,Diamond
CC29479,49,Diamond
CC72351,23,Diamond
CC88364,21,Diamond
CC82406,29,Diamond
CC92201,21,Diamond
CC94801,47,Diamond
CC97150,48,Diamond
CC60667,28,Diamond
CC88834,25,Diamond
CC56285,46,Diamond
CC68767,38,Diamond
CC84118,24,Diamond
CC19363,48,Diamond
CC82499,42,Diamond
CC14537,38,Diamond
CC53182,46,Diamond
CC14377,25,Diamond
CC40153,21,Diamond
CC71597,40,Diamond
CC52613,41,Diamond
CC57561,50,Diamond
CC87721,42,Diamond
CC29948,37,Diamond
CC29870,46,Diamond
CC78255,47,Diamond
CC41495,47,Diamond
CC39871,24,Diamond
CC38664,28,Diamond
CC72376,24,Diamond
CC15126,25,Diamond
CC27234,38,Diamond
CC60682,37,Diamond
CC87618,34,Diamond
CC17097,27,Diamond
CC13181,27,Diamond
CC65946,50,Diamond
CC13951,28,Diamond
CC95269,46,Diamond
CC45715,43,Diamond
CC36597,27,Diamond
CC83928,23,Diamond
CC31703,37,Diamond
CC41891,38,Diamond
CC36071,36,Diamond
CC57082,40,Diamond
CC39703,34,Diamond
CC61684,27,Diamond
CC43214,46,Diamond
CC36850,22,Diamond
CC33119,34,Diamond
CC92613,38,Diamond
CC76722,37,Diamond
CC62496,44,Diamond
CC79066,38,Diamond
CC93666,48,Diamond
CC61384,31,Diamond
CC61186,41,Diamond
CC56775,32,Diamond
CC17963,25,Diamond
CC59183,34,Diamond
CC94342,36,Diamond
CC18410,34,Diamond
CC76388,46,Diamond
CC17780,42,Diamond
CC24253,43,Diamond
CC56243,32,Diamond
CC72086,47,Diamond
CC75465,31,Diamond
CC57547,41,Diamond
CC66274,47,Diamond
CC56978,20,Diamond
CC19471,49,Diamond
CC34113,29,Diamond
CC89861,45,Diamond
CC14133,50,Diamond
CC43648,39,Diamond
CC27811,20,Diamond
CC75243,27,Diamond
CC17371,39,Diamond
CC30535,39,Diamond
CC49672,26,Diamond
CC66726,38,Diamond
CC37622,34,Diamond
CC17029,47,Diamond
CC19740,32,Diamond
CC83554,22,Diamond
CC42241,24,Diamond
CC59681,25,Diamond
CC57989,47,Diamond
CC89894,44,Diamond
CC30849,47,Diamond
CC13102,40,Diamond
CC50779,27,Diamond
CC16317,41,Diamond
CC30489,22,Diamond
CC79521,40,Diamond
CC83438,42,Diamond
CC50602,34,Diamond
CC18131,23,Diamond
CC84727,32,Diamond
CC71546,22,Diamond
CC93561,32,Diamond
CC25488,32,Diamond
CC51147,47,Diamond
CC74265,26,Diamond
CC22762,43,Diamond
CC20970,49,Diamond
CC92301,38,Diamond
CC15666,30,Diamond
CC84323,44,Diamond
CC63552,25,Diamond
CC43969,22,Diamond
CC95441,45,Diamond
CC54403,35,Diamond
CC92646,23,Diamond
CC19702,29,Diamond
CC39355,49,Diamond
CC61867,32,Diamond
CC69274,47,Diamond
CC88346,49,Diamond
CC75641,47,Diamond
CC79690,46,Diamond
CC67323,50,Diamond
CC38543,26,Diamond
CC63603,40,Diamond
CC79241,42,Diamond
CC91192,25,Diamond
CC29656,47,Diamond
CC12535,40,Diamond
CC86479,25,Diamond
CC29807,27,Diamond
CC93606,23,Diamond
CC13679,40,Diamond
CC91922,47,Diamond
CC80426,28,Diamond
CC15024,27,Diamond
CC35634,20,Diamond
CC83024,46,Diamond
CC53797,35,Diamond
CC99969,32,Diamond
CC85673,20,Diamond
CC98545,45,Diamond
CC62663,33,Diamond
CC72302,22,Diamond
CC18795,37,Diamond
CC55518,27,Diamond
CC75940,36,Diamond
CC52452,39,Diamond
CC33426,40,Diamond
CC98318,30,Diamond
CC89410,32,Diamond
CC46891,27,Diamond
CC16169,39,Diamond
CC35949,46,Diamond
CC83876,48,Diamond
CC50680,27,Diamond
CC76655,48,Diamond
CC74856,23,Diamond
CC36530,33,Diamond
CC18006,29,Diamond
CC51926,32,Diamond
CC23300,32,Diamond
CC29472,32,Diamond
CC15022,44,Diamond
CC93546,35,Diamond
CC46031,43,Diamond
CC73145,31,Diamond
CC43998,45,Diamond
CC16279,35,Diamond
CC56396,23,Diamond
CC86798,37,Diamond
CC32212,27,Diamond
CC83213,48,Diamond
CC33582,21,Diamond
CC41352,33,Diamond
CC90779,21,Diamond
CC28562,50,Diamond
CC87493,49,Diamond
CC86097,21,Diamond
CC50309,45,Diamond
CC78416,48,Diamond
CC92359,33,Diamond
CC35626,25,Diamond
CC93830,22,Diamond
CC13531,29,Diamond
CC33497,42,Diamond
CC93148,24,Diamond
CC53765,31,Diamond
CC27192,27,Diamond
CC77470,32,Diamond
CC97456,32,Diamond
CC20628,42,Diamond
CC35342,38,Diamond
CC62373,43,Diamond
CC26442,31,Diamond
CC71591,24,Diamond
CC31232,21,Diamond
CC97179,32,Diamond
CC53175,26,Diamond
CC50187,33,Diamond
CC80920,48,Diamond
CC49501,28,Diamond
CC39647,48,Diamond
CC93132,43,Diamond
CC19582,48,Diamond
CC34253,35,Diamond
CC79266,36,Diamond
CC90583,34,Diamond
CC16905,39,Diamond
CC54982,22,Diamond
CC25490,44,Diamond
CC27584,48,Diamond
CC29103,40,Diamond
CC86325,35,Diamond
CC84667,32,Diamond
CC69420,21,Diamond
CC47966,23,Diamond
CC38265,50,Diamond
CC74132,29,Diamond
CC40516,31,Diamond
CC99550,29,Diamond
CC68317,29,Diamond
CC91740,49,Diamond
CC47189,32,Diamond
CC29820,28,Diamond
CC21135,47,Diamond
CC87692,41,Diamond
CC88137,32,Diamond
CC93361,49,Diamond
CC57249,39,Diamond
CC57923,24,Diamond
CC92385,32,Diamond
CC20405,38,Diamond
CC79942,24,Diamond
CC34752,30,Diamond
CC41640,42,Diamond
CC66461,43,Diamond
CC66625,40,Diamond
CC84729,30,Diamond
CC71724,40,Diamond
CC65661,36,Diamond
CC15151,26,Diamond
CC89032,27,Diamond
CC87762,27,Diamond
CC14882,27,Diamond
CC60303,25,Diamond
CC23438,39,Diamond
CC40091,31,Diamond
CC54697,22,Diamond
CC96289,39,Diamond
CC67052,24,Diamond
CC84335,23,Diamond
CC68237,38,Diamond
CC64660,49,Diamond
CC64725,26,Diamond
CC18002,50,Diamond
CC93003,47,Diamond
CC71411,31,Diamond
CC70613,30,Diamond
CC40729,23,Diamond
CC95483,25,Diamond
CC38776,30,Diamond
CC81464,32,Diamond
CC97800,42,Diamond
CC64405,21,Diamond
CC23785,44,Diamond
CC62141,47,Diamond
CC70548,49,Diamond
CC61839,48,Diamond
CC21417,37,Diamond
CC92870,44,Diamond
CC31842,33,Diamond
CC40654,42,Diamond
CC99585,40,Diamond
CC93535,35,Diamond
CC13497,41,Diamond
CC95481,46,Diamond
CC17698,34,Diamond
CC20824,24,Diamond
CC27921,31,Diamond
CC11507,47,Diamond
CC97843,24,Diamond
CC13503,20,Diamond
CC26512,31,Diamond
CC25113,29,Diamond
CC58677,37,Diamond
CC12101,25,Diamond
CC15251,23,Diamond
CC87219,39,Diamond
CC21973,20,Diamond
CC35789,41,Diamond
CC23643,28,Diamond
CC22029,29,Diamond
CC63267,30,Diamond
CC60822,28,Diamond
CC52113,40,Diamond
CC92484,29,Diamond
CC53113,48,Diamond
CC11879,20,Diamond
CC84985,23,Diamond
CC46092,24,Diamond
CC62391,47,Diamond
CC54011,32,Diamond
CC68497,37,Diamond
CC11553,36,Diamond
CC57565,31,Diamond
CC67372,37,Diamond
CC77268,32,Diamond
CC93254,37,Diamond
CC68665,34,Diamond
CC67473,49,Diamond
CC50484,42,Diamond
CC31597,24,Diamond
CC40113,33,Diamond
CC57679,32,Diamond
CC17351,37,Diamond
CC15055,29,Diamond
CC52694,42,Diamond
CC93914,26,Diamond
CC15476,24,Diamond
CC44463,36,Diamond
CC53452,50,Diamond
CC47413,48,Diamond
CC37535,37,Diamond
CC74293,36,Diamond
CC56946,33,Diamond
CC50016,50,Diamond
CC86898,42,Diamond
CC84159,39,Diamond
CC61432,23,Diamond
CC62253,37,Diamond
CC94882,39,Diamond
CC45559,43,Diamond
CC22163,27,Diamond
CC31257,49,Diamond
CC40887,25,Diamond
CC22916,24,Diamond
CC79495,46,Diamond
CC47230,43,Diamond
CC98607,49,Diamond
CC63715,44,Diamond
CC32580,29,Diamond
CC84237,36,Diamond
CC99240,25,Diamond
CC88026,22,Diamond
CC25230,22,Diamond
CC91902,42,Diamond
CC34617,36,Diamond
CC26446,33,Diamond
CC79516,26,Diamond
CC56899,41,Diamond
CC46426,38,Diamond
CC26329,32,Diamond
CC55893,24,Diamond
CC51874,35,Diamond
CC40644,43,Diamond
CC89950,22,Diamond
CC34355,45,Diamond
CC47676,25,Diamond
CC17770,44,Diamond
CC28623,42,Diamond
CC57981,46,Diamond
CC32994,45,Diamond
CC78525,36,Diamond
CC94696,41,Diamond
CC82459,29,Diamond
CC28335,30,Diamond
CC44762,33,Diamond
CC48807,26,Diamond
CC85715,29,Diamond
CC30888,34,Diamond
CC70170,38,Diamond
CC18568,42,Diamond
CC42628,21,Diamond
CC40620,23,Diamond
CC67782,34,Diamond
CC47742,37,Diamond
CC80074,36,Diamond
CC12607,31,Diamond
CC33694,42,Diamond
CC95451,24,Diamond
CC36905,24,Diamond
CC50327,20,Diamond
CC54544,46,Diamond
CC24768,36,Diamond
CC14254,34,Diamond
CC15942,35,Diamond
CC31210,22,Diamond
CC79447,39,Diamond
CC70397,29,Diamond
CC19501,28,Diamond
CC27196,23,Diamond
CC61758,32,Diamond
CC75644,48,Diamond
CC17871,28,Diamond
CC74546,42,Diamond
CC16172,20,Diamond
CC27461,20,Diamond
CC48264,35,Diamond
CC87694,50,Diamond
CC11181,28,Diamond
CC15918,32,Diamond
CC24049,50,Diamond
CC78650,34,Diamond
CC62052,35,Diamond
CC25250,23,Diamond
CC33907,31,Diamond
CC34501,40,Diamond
CC91191,40,Diamond
CC79177,48,Diamond
CC49131,47,Diamond
CC75590,29,Diamond
CC28515,45,Diamond
CC76663,39,Diamond
CC47662,41,Diamond
CC70289,20,Diamond
CC72243,31,Diamond
CC45075,43,Diamond
CC66570,34,Diamond
CC40274,37,Diamond
CC72853,26,Diamond
CC25312,42,Diamond
CC19007,26,Diamond
CC16214,40,Diamond
CC86102,38,Diamond
CC49480,34,Diamond
CC36870,49,Diamond
CC70628,40,Diamond
CC85561,20,Diamond
CC19280,47,Diamond
CC67468,23,Diamond
CC98191,21,Diamond
CC41672,20,Diamond
CC26498,43,Diamond
CC95133,47,Diamond
CC56316,47,Diamond
CC15895,46,Diamond
CC62992,44,Diamond
CC69984,45,Diamond
CC79216,35,Diamond
CC69279,28,Diamond
CC64000,26,Diamond
CC88490,24,Diamond
CC34682,41,Diamond
CC50572,44,Diamond
CC26426,45,Diamond
CC13145,33,Diamond
CC89243,42,Diamond
CC13641,40,Diamond
CC74876,21,Diamond
CC43212,23,Diamond
CC95238,26,Diamond
CC30408,48,Diamond
CC89698,50,Diamond
CC20373,28,Diamond
CC19156,35,Diamond
CC27885,46,Diamond
CC53895,20,Diamond
CC81382,44,Diamond
CC89228,26,Diamond
CC28485,48,Diamond
CC96277,20,Diamond
CC80160,33,Diamond
CC64556,50,Diamond
CC17590,40,Diamond
CC12448,33,Diamond
CC41949,39,Diamond
CC58344,21,Diamond
CC62840,43,Diamond
CC99992,24,Diamond
CC64714,20,Diamond
CC34598,32,Diamond
CC90214,39,Diamond
CC53807,45,Diamond
CC31565,36,Diamond
CC82224,32,Diamond
CC87479,34,Diamond
CC27963,31,Diamond
CC12391,27,Diamond
CC52360,42,Diamond
CC43853,21,Diamond
CC67516,20,Diamond
CC31906,28,Diamond
CC31890,21,Diamond
CC16985,36,Diamond
CC84782,44,Diamond
CC68754,32,Diamond
CC17722,32,Diamond
CC41775,47,Diamond
CC18499,48,Diamond
CC97203,46,Diamond
CC79016,43,Diamond
CC13178,34,Diamond
CC26268,27,Diamond
CC25411,25,Diamond
CC11270,47,Diamond
CC34736,20,Diamond
CC19111,50,Diamond
CC57521,39,Diamond
CC43065,31,Diamond
CC88046,41,Diamond
CC41104,42,Diamond
CC29648,39,Diamond
CC26032,43,Diamond
CC89728,39,Diamond
CC60433,31,Diamond
CC20603,44,Diamond
CC21005,50,Diamond
CC22737,32,Diamond
CC37397,44,Diamond
CC95466,22,Diamond
CC88083,27,Diamond
CC62518,37,Diamond
CC49125,48,Diamond
CC36336,39,Diamond
CC39431,32,Diamond
CC75936,48,Diamond
CC66886,20,Diamond
CC88732,26,Diamond
CC13845,35,Diamond
CC45183,50,Diamond
CC75095,31,Diamond
CC79256,29,Diamond
CC91366,26,Diamond
CC31913,44,Diamond
CC41092,47,Diamond
CC18055,30,Diamond
CC63392,22,Diamond
CC91242,41,Diamond
CC50830,26,Diamond
CC73718,37,Diamond
CC36063,36,Diamond
CC48579,37,Diamond
CC68481,33,Diamond
CC90500,21,Diamond
CC74910,26,Diamond
CC38004,32,Diamond
CC54370,44,Diamond
CC43654,25,Diamond
CC44517,31,Diamond
CC84102,35,Diamond
CC84402,45,Diamond
CC23880,20,Diamond
CC36590,20,Diamond
CC50574,33,Diamond
CC85513,40,Diamond
CC42872,43,Diamond
CC85369,32,Diamond
CC70449,20,Diamond
CC85443,26,Diamond
CC19454,25,Diamond
CC88135,37,Diamond
CC78131,27,Diamond
CC85804,41,Diamond
CC88931,42,Diamond
CC90008,44,Diamond
CC76860,47,Diamond
CC38697,43,Diamond
CC20695,37,Diamond
CC51335,20,Diamond
CC23368,24,Diamond
CC94038,41,Diamond
CC14717,20,Diamond
CC30870,37,Diamond
CC67194,25,Diamond
CC82021,21,Diamond
CC89598,30,Diamond
CC33187,48,Diamond
CC70593,39,Diamond
CC88985,45,Diamond
CC78557,49,Diamond
CC60371,38,Diamond
CC72074,28,Diamond
CC18164,41,Diamond
CC91427,24,Diamond
CC17652,21,Diamond
CC73157,39,Diamond
CC56858,44,Diamond
CC74933,44,Diamond
CC81004,40,Diamond
CC59913,25,Diamond
CC47312,35,Diamond
CC95121,28,Diamond
CC34216,49,Diamond
CC99141,37,Diamond
CC19348,46,Diamond
CC18599,28,Diamond
CC94109,22,Diamond
CC20235,27,Diamond
CC12809,47,Diamond
CC77008,34,Diamond
CC88971,47,Diamond
CC35451,25,Diamond
CC96349,23,Diamond
CC48483,38,Diamond
CC31968,37,Diamond
CC15320,37,Diamond
CC13554,30,Diamond
CC78644,33,Diamond
CC70175,45,Diamond
CC54001,34,Diamond
CC71341,32,Diamond
CC47372,31,Diamond
CC31844,46,Diamond
CC38053,48,Diamond
CC34817,38,Diamond
CC41750,26,Diamond
CC77498,20,Diamond
CC83864,49,Diamond
CC99704,49,Diamond
CC94374,35,Diamond
CC63227,31,Diamond
CC64768,33,Diamond
CC39553,24,Diamond
CC68455,34,Diamond
CC95852,37,Diamond
CC20709,47,Diamond
CC59855,46,Diamond
CC75610,33,Diamond
CC14057,49,Diamond
CC66493,38,Diamond
CC85980,48,Diamond
CC43257,38,Diamond
CC78632,42,Diamond
CC51908,20,Diamond
CC11263,20,Diamond
CC13063,37,Diamond
CC81112,30,Diamond
CC92155,47,Diamond
CC38282,23,Diamond
CC38722,25,Diamond
CC74197,27,Diamond
CC66255,23,Diamond
CC59232,37,Diamond
CC71198,32,Diamond
CC87306,30,Diamond
CC40486,38,Diamond
CC77067,22,Diamond
CC29410,41,Diamond
CC61960,43,Diamond
CC85702,40,Diamond
CC86247,42,Diamond
CC36992,44,Diamond
CC71449,32,Diamond
CC32304,48,Diamond
CC73134,45,Diamond
CC36943,32,Diamond
CC96138,43,Diamond
CC91785,27,Diamond
CC46499,45,Diamond
CC90302,36,Diamond
CC34901,27,Diamond
CC79456,26,Diamond
CC59304,35,Diamond
CC49453,49,Diamond
CC31870,22,Diamond
CC76008,42,Diamond
CC98368,49,Diamond
CC63041,23,Diamond
CC53472,30,Diamond
CC63826,28,Diamond
CC76274,21,Diamond
CC46657,33,Diamond
CC55817,48,Diamond
CC68517,33,Diamond
CC24283,40,Diamond
CC94516,37,Diamond
CC70442,50,Diamond
CC71285,31,Diamond
CC29649,27,Diamond
CC41436,32,Diamond
CC85680,34,Diamond
CC53865,20,Diamond
CC29625,41,Diamond
CC16300,36,Diamond
CC67416,43,Diamond
CC25855,45,Diamond
CC40540,37,Diamond
CC38739,22,Diamond
CC80850,31,Diamond
CC33652,38,Diamond
CC25501,35,Diamond
CC82578,35,Diamond
CC19987,38,Diamond
CC24221,25,Diamond
CC24150,21,Diamond
CC66654,42,Diamond
CC33544,36,Diamond
CC55326,46,Diamond
CC24972,41,Diamond
CC95845,43,Diamond
CC87671,20,Diamond
CC74995,46,Diamond
CC16313,38,Diamond
CC72159,22,Diamond
CC76555,48,Diamond
CC96914,40,Diamond
CC24347,50,Diamond
CC19378,31,Diamond
CC85484,40,Diamond
CC75158,38,Diamond
CC86680,36,Diamond
CC25745,31,Diamond
CC17036,47,Diamond
CC38494,24,Diamond
CC76958,29,Diamond
CC78373,24,Diamond
CC94964,29,Gold
CC73939,34,Gold
CC36810,40,Gold
CC32418,42,Gold
CC75900,35,Gold
CC60732,43,Gold
CC95527,47,Gold
CC63897,25,Gold
CC45093,41,Gold
CC28552,38,Gold
CC31461,21,Gold
CC73488,24,Gold
CC52089,50,Gold
CC79197,32,Gold
CC30805,41,Gold
CC50124,33,Gold
CC57814,26,Gold
CC53146,39,Gold
CC50435,26,Gold
CC23270,27,Gold
CC51158,34,Gold
CC48229,30,Gold
CC56596,38,Gold
CC59862,45,Gold
CC59087,22,Gold
CC15947,32,Gold
CC64033,41,Gold
CC38943,22,Gold
CC25534,49,Gold
CC63868,44,Gold
CC90937,24,Gold
CC14484,37,Gold
CC88000,22,Gold
CC83124,35,Gold
CC22965,25,Gold
CC81471,31,Gold
CC22906,49,Gold
CC43539,37,Gold
CC36429,37,Gold
CC96154,47,Gold
CC88619,44,Gold
CC96447,33,Gold
CC30054,29,Gold
CC35307,47,Gold
CC84939,49,Gold
CC85128,46,Gold
CC79880,43,Gold
CC17304,27,Gold
CC14218,20,Gold
CC35923,34,Gold
CC48357,20,Gold
CC44759,49,Gold
CC47286,30,Gold
CC63933,41,Gold
CC20490,47,Gold
CC37147,38,Gold
CC39415,25,Gold
CC62455,38,Gold
CC68811,42,Gold
CC43248,26,Gold
CC22680,22,Gold
CC20716,37,Gold
CC60275,32,Gold
CC81122,49,Gold
CC64284,45,Gold
CC72660,40,Gold
CC89332,35,Gold
CC43872,38,Gold
CC26267,26,Gold
CC45020,29,Gold
CC78889,29,Gold
CC68775,50,Gold
CC40196,50,Gold
CC37770,39,Gold
CC84400,35,Gold
CC33638,49,Gold
CC56068,30,Gold
CC70557,46,Gold
CC49934,22,Gold
CC14997,47,Gold
CC68651,21,Gold
CC14731,30,Gold
CC52705,29,Gold
CC94601,48,Gold
CC15703,49,Gold
CC75566,40,Gold
CC47611,44,Gold
CC80131,32,Gold
CC45554,27,Gold
CC27970,48,Gold
CC48870,27,Gold
CC70566,27,Gold
CC27770,32,Gold
CC73948,38,Gold
CC66115,43,Gold
CC59802,43,Gold
CC60004,32,Gold
CC30549,27,Gold
CC25344,23,Gold
CC82991,40,Gold
CC68503,34,Gold
CC43609,35,Gold
CC35560,49,Gold
CC70996,24,Gold
CC65545,23,Gold
CC49168,22,Gold
CC78985,30,Gold
CC26978,26,Gold
CC59724,21,Gold
CC98141,44,Gold
CC83431,41,Gold
CC97188,23,Gold
CC66918,24,Gold
CC98158,35,Gold
CC15257,31,Gold
CC52671,41,Gold
CC71561,30,Gold
CC38357,29,Gold
CC25644,43,Gold
CC98215,23,Gold
CC25827,40,Gold
CC15832,27,Gold
CC88646,41,Gold
